,index,review_id,user_id,business_id,stars,useful,funny,cool,text,date
252,75274,DdE712yeg7Dlkt9WoC0wwQ,ggJgpCmdSRw_aSISOaYqrQ,M0r9lUn2gLFYgIwIfG8-bQ,3,0,0,0,"We were very excited to try this place as we love Bailey's Chocolate Bar and Rooster. Parking around the area proved to be very difficult.  When we got there it wasn't busy, we could sit at a long communal table or at the bar, we were not aware of that arrangement prior to going and opted for the bar. The place was clean and had a hipster feel to it, playing techno music and interesting staff. However, we were there for the love of burgers. By appearances they looked amazing, everything was fresh and house made sauces. The house cheese sauce was good on the fries, but if it was the same on the burger it just was very blah with no flavor. The burgers however, were also lacking in flavor, maybe they needed to be seasoned? Everything was very bland and lacked flavor even with the array of neat toppings and sauces. Hubby loved the onion rings though! Also, our waiter/waitress situation was weird we had two different people who said they were our waiter but both disappeared. One got our drinks, another our food/order and then the other checked us out. Weren't checked on or offered refills. Were very disappointed with wait staff and lack of service. We were very disappointed with Bailey's Range and won't be returning.",2018-09-16 19:57:48
253,75412,WF0HBDAY8qgW0JWO0yqSxA,UxgqdAD6sN5JccUcu8RZ8w,M0r9lUn2gLFYgIwIfG8-bQ,5,0,0,0,My favorite place to eat downtown! Love the ice cream shakes and every burger I have tried so far has been great.  Also can't get enough of the fries dipped in the rooster sauce.  Definitely worth the wait at busy times.,2016-05-23 00:11:02
254,75930,Q2UDCEax6DQYloA7mjRsOg,u2RLkpW3mjT-moj4_r4j9Q,M0r9lUn2gLFYgIwIfG8-bQ,4,1,0,0,I'm very excited to update my three star review to a four star review.  Everything that was wrong with our first visit was fixed on the second.  The service was lacking the first time but this time we had full water glasses and no delayed bill paying.  I think the service is better when the place is busier.  Maybe less time for idle chit chat?  Last time the burgers were so-so and this time they were right on the money!  I had the Mexicana and my husband had the pork and apple burger with a gluten free bun.  Both were done well.  I especially loved the guac and corn salsa on the Mexicana.  We'll be back to try even more!,2012-07-01 16:50:40
255,76316,wHIq3t-NSteVJXBZ0qvVGg,omWeEWO_p175nijQiYm6Lw,M0r9lUn2gLFYgIwIfG8-bQ,4,0,0,0,Great burgers and fries. Went on a Monday night with a family of 6. The kids didn't care so much for the homemade 'catsup' but ate the fries anyway. Neat atmosphere. Parking lot caddy-corner to the restaurant. I had the lamb burger it was fantastic. My wife commented on how flavorful the beef burger was.,2014-01-01 00:48:32
256,76627,Zj6zfkH8NRZNLEKtpFjU3w,PtYH7Wggd0Rht1jyzOYT_g,M0r9lUn2gLFYgIwIfG8-bQ,3,0,0,0,"Came here with my dad around 4pm on a Friday before the bum rush of Cards' game goers and got easy street parking on 10th Street.

Overall, we had a good experience and I definitely like the concept of the place.

First a bit about the initial service which was uncalled for - Upon entering we noticed the almost empty communal table with no reserved signs. My dad, who has trouble walking, expressed interest in getting the end seats nearest to the entrance.  Personally I usually don't care where I'm seated but of course I have to look out for my dad.  

The two hostesses at the front were cold when I told them where we wanted to sit.  Not sure if this is due to inexperience or not being well directed, but they proceeded to take a few minutes to debate about putting us there. I tried to catch their attention and pointed out that my dad needed immediate seating.  They continue on a bit more before they asked a manager or whoever and he gave them the go ahead to seat us where we requested.  

Luckily we got a nice, efficient waiter.  I knew I wanted a bacon shake so I immediately ordered the Sweet Sweet Bacon. Unfortunately, they were out of bacon(!).  So I opted for a regular salted Carmel one which was decent enough. I probably should have added something else to it besides whipped cream.  My dad who usually favors Bud got a Revelation Stout and really enjoyed it.

Dad ordered the beef patty medium well with ketchup, white cheddar and grilled onions and I got the Chickpea Veggie.  We shared a large order of fries with sides of chipotle ketchup and cheese sauce.

Dad got the better end of the deal.  I tried a wedge of his burger and it was chargrilled, juicy and seasoned just right!  As much I enjoyed looking at all of the different specialty burgers on the menu, the patty didn't need much added to it. 

If done right, veggie burgers can be delicious. Unfortunately this one at Bailey's was on the bland side, and the cranberry compote didn't help matters.  The burger was dense yet dry, lacking texture and lukewarm in the middle.  I would recommend that the chef/cooks change the recipe to improve the texture, consistency and overall taste.  I'm sure they have ideas of how to turn that around.

Our order of fries was MASSIVE!  I'm more of a fan of the fresh cut variety (like the ones you get at Five Guys), but their seasoned ones are alright.  Their cheese sauce is delicious and their chipotle ketchup was good but lacked a smoky flavor.",2015-08-10 02:32:22
257,77216,MHTZy3XqlnVlvlgjXx8hQQ,Ue10CO74ub6AeTI8u7-RNw,M0r9lUn2gLFYgIwIfG8-bQ,5,0,0,2,"Quality.  Their burgers are awesome, they have a great selection of beers, the atmosphere is always pleasant and the service has been impeccable.  They even have fancy ketchup for your fries.  Want to bring kids, no problem, they have quality hot dogs (I almost ate the leftovers).  Because of it's high yelp ratings, it's occasionally overrun with hipster types, so if you have an allergy to skinny jeans, haphazardly worn knit caps and apathy, you may want to prepare yourself ahead of time.  It's by no means a reason to miss out on this great place.  

Seriously, the burgers.",2015-11-22 22:45:15
258,77606,T-z2A_ynxfWTH_d1U3r1ew,bMeSqLPaCxZ-frlejJEIVQ,M0r9lUn2gLFYgIwIfG8-bQ,4,0,0,0,"Yummy gourmet burgers just like what you would expect to find in a trendy burger spot on the West Coast. The house-made dipping sauces for the fries are not to be missed especially the Sriracha ketchup. Fast, friendly service even for a lunch crowd. You should go here now.",2014-02-25 22:06:24
259,77628,LZRQNUT038KWed4T9snysQ,CRE3gMZBENyefG00mv3grA,M0r9lUn2gLFYgIwIfG8-bQ,2,3,1,1,"So overall the food is okay, but I have major issues with pre-cooked burgers & fries at a burger restaurant.  For $10+ each burger and around $5 for fries; it should be cooked to order (not made to order). I watched the kitchen cook  & fill large bowls of fries and leave them under a heat light, while expeditors used tongs and place them on plates and out if the kitchen. Same for many of the burgers--they were pre-cooked and warmed on the grill with their respective toppings. When my food arrived it was room temp at best. They have potential to be good burgers but please don't give me fast food at restaurant pricing. I was disappointed with Baileys this go around.",2014-06-15 22:00:20
260,77737,5ldG92edj-fDMwms43ykQQ,JidvLa9gZ1S04ib7uUmHHw,M0r9lUn2gLFYgIwIfG8-bQ,5,0,0,0,"After stumbling on to Rooster several weeks ago, it was a no brainer to try Bailey's Range the next time we found ourselves in St. Louis.  Both restaurants are outstanding!  Hubby had the smoke & hot burger with a bean patty substitute and I had the Curley q with added bacon!  It's silly to try to eat these towers as a sandwich, but we did it anyway.  :)
They were wonderful to make an amaretto vanilla ice cream shake for me. My goodness, the homemade ice cream is divine!!
Just can't say enough good things about a restaurant that sources local ingredients and beers, makes the majority of the fixings on site and is a good value, too!
Anxiously awaiting the opportunity to try the Bridge and the Chocolate Bar.",2012-10-16 01:23:49
261,79406,77TNwD1QGttbyVWqTZxSRg,1qVo4bhslOp7MasXbU4tDA,M0r9lUn2gLFYgIwIfG8-bQ,2,0,0,0,Not much to be impressed with here.  My burger was overcooked and lacked flavor. Not sue what all the hype is about,2013-11-17 13:56:35
262,79707,2NmQVx3NgRxG52Blx_haCA,yrFexZQDEHm0BN-GdVTlgg,M0r9lUn2gLFYgIwIfG8-bQ,2,0,0,0,"Don't waste your precious time or money. The service wasn't completely terrible, but definitely could have been better. We saw our waitress 3 times and had to flag her down for all. My friend and I both ordered lemonade. Whoever made the lemonade definitely forgot the sugar. We did get refills and they tasted a lot better. Fried pickles were disgusting and soggy. I didn't know it was possible to make a bad fried pickle. Macaroni and cheese had no flavor. I ordered the popper burger which also had no flavor and over cooked. Don't believe the hype. They also have a really long table that that make you sit at with other people, with no personal space at all. We could barely here ourselves talking. My friend and I asked to be seated at single table on the upper level which wasn't a problem. But seriously don't waste your money, you will thank me later!",2018-03-17 03:13:25
263,79724,YrwH0W3D44LYxm9au2ULqA,vWLHqiJu5Z2tRghSH8ammw,M0r9lUn2gLFYgIwIfG8-bQ,3,3,0,0,"Baileys' Range is a trendy downtown corner joint that specializes in 100% grass-fed Missouri beef burgers and homemade ice cream. The main dining room downstairs is one long community table, but there are regular tables to the side and upstairs as well.

On the bartender's recommendation, I tried the PB&J Burger. No, there is no peanut butter involved (the peanut butter burger I had in Nebraska a few weeks prior was the first and last for me, but that's another story altogether!) The PB&J is actually a bison burger, with pesto, arugula, a sweet tomato jam and goat cheese. It's served with a side of ketchup (which I didn't think would work so well with the pesto) and a pickle. I also ordered a small side of fries with sriracha mayo.

The burger came out a bit smaller than expected, but the bison patty was plump and juicy, albeit a bit on the bland side - I guess I should've ordered a nice fatty beef burger instead of the leaner bison. The sweet tomato jam is also something I could've done without, but the deep flavor of the goat cheese evened things out. All in all, the burger tasted fine. The fries were fine as well. Nothing amazing, but exactly what you'd expect.

Baileys' Range does have a better-than-expected liquor selection and a long list of local microbrews on tap.

After eating, I decided to get to try the ice cream. Heavenly. They make their own ice cream on the premises. I got two HUGE scoops of salted caramel and peanut butter (Yes, peanut butter was destined to show up somehow). I think they use the same sweet cream base and just mix in flavors at the end because the two flavors I got were very similar. Still - rich, smooth, creamy and completely satisfying.

All in all, I'm glad I tried out Baileys' Range. The burger was fine (I'll get a beef burger next time) and the ice cream alone is worth coming in for.

Now I have to go to the gym...",2014-09-11 00:19:31
264,80541,5bAkFSMvB6nXSg25WhGlvg,RVIaTUJxBrhAwTcH-PB9Cw,M0r9lUn2gLFYgIwIfG8-bQ,2,0,0,1,"Been three times now and while the decor, sodas and service are great the food underwhelms and disappoints. It's Restaurant 101 that appetizers not be served alongside entrees and still BR does. Good fries and dips. Everything else pales with poor execution I'm afraid.",2016-01-05 20:37:48
265,80869,h52Ng6HS7MTR--7sFnYMxA,pmphdfdUFGHtdZHSPm2ZPA,M0r9lUn2gLFYgIwIfG8-bQ,4,2,0,0,"Came here late at night while visiting a friend in St. Louis.  I'm really glad they were open until 1am.  I think we got there a little around midnight and we were starving.

The separated menus gave me a bit of a puzzle, because what was supposed to be the tiny insert for the ice cream/shakes/desserts ended up being a tiny version of the burger menu.  I spent a while looking for it before I figured out I just didn't have what I was looking for!  I borrowed one from my husband but decided I wanted to go with something alcoholic instead.

I ordered the Buzzed burger (rubbed with espresso, topped with apples, diced onions and blue cheese)--medium, small fries with the wasabi ketchup, and the Bermuda cocktail.  My friend ordered onion rings to split between the three of us.

The onion rings were good. They had this smokiness to them that reminded me of cookouts over a campfire.

My burger seemed to be more medium-rare, but still amazing.  The flavors all worked amazingly well together.  I wasabi ketchup was good, but I ended up liking the rooster sauce my friend ordered even more.

Before we left my friend ordered a large shake of salted caramel and chocolate--per my suggestion.  It ended up being more salted caramel than chocolate (maybe there's a better chocolate flavor option?) but yummy none the less.

I'd certainly go back there!",2012-04-30 00:35:38
266,81391,grQ9z_CSlhYfC8YCJMDxbg,SE85OT0FKxeL28izk-5POg,M0r9lUn2gLFYgIwIfG8-bQ,4,1,1,0,"Among my favorite things in life, beer and burgers rank pretty high (behind my wife and son).  Bailey's Range has both and do both really well.  

I ordered the American burger with a basket of fries.  The burger was cooked medium and came with fried mac n' cheese on top.  Wow!  The fries were served with curry ketchup and beer mustard.  Delicious!  

On this particular trip I had iced tea to drink since I was driving but that doesn't mean I didn't check out the beer menu.  It was impressive!  The beer menu has a wide array of local breweries along with some national craft beers.  The iced tea was good too as it was brewed fresh.

The decor is eclectic and fun but my only complaint about this place is it is a little loud.  It is a pretty wide open space so voices carry pretty far and with an echo.  

I will definitely be back BR.  I hear their milkshakes are to die for.",2012-11-11 13:35:33
267,81588,6NGksOTO6FZFJHYX7cgt-w,st9v_HHIdv7aa6B4DvJ4fg,M0r9lUn2gLFYgIwIfG8-bQ,2,0,0,0,"So disappointed!  Our waiter was not knowledgeable about the menu. We had 2 adults and 3 small kids. We asked him if 1 large fry would be enough for our family (the boys had kids meals, but it dod not say anything about coming with fries) and he said probably not so we should order 2 large fries. Boy we we surprised when the kids meals came with fries and we were stuck with an additional 2 orders of large fries. We also asked for our burgers done MEDIUM. While the burgers were tasty, they were EXTREMELY well done/charred. Our waiter didn't come by our table for 15 minutes so we couldnt take them back. When I mentioned it to him, his response was ""we have had lots of problems/complaints with that in the kitchen""! There was no discount offered or the very least a new burger! We will NOT be back as $80 is way too much money to spend for 2 burnt burgers, 3 orders of chicken fingers , way too any fries and 2 beers!!!",2015-07-19 02:54:53
268,82459,Daj_FiEhVIF7ZO2RE4bxzQ,ThBrsX4oBX3gAIXplOUraA,M0r9lUn2gLFYgIwIfG8-bQ,5,0,0,0,Sarah was great! We asked for a few recommendations in the area as a group of us were in town for the Winter Classic.,2017-01-03 19:22:30
269,82464,Y0CB4MXHgIaoj0uUH3ja_A,60RKNAZwY5EUooJf624aKw,M0r9lUn2gLFYgIwIfG8-bQ,2,9,5,4,"After reading review by friends and checking out the menu, I was psyched to go and try the veggie burger and ice cream. My sister and I decided to head downtown for lunch to check it out. We always have a hard time deciding where to go but it was easy to decide this time!

We walked in and asked to sit upstairs - we agree with Erin that the communal table isn't our thing. We immediately noticed that it was FREEZING. Both of us were wearing pants and fleeces. Since it's a huge open space, we knew asking for some heat wouldn't help. Our waitress came right away and got us waters. I ordered the root beer on tap, only to be told that there isn't any root beer on tap. Hm, ok. For such a new place with new menus, that was surprising. I hope they get it in the future. There is a HUGE list of bottled sodas, really interesting ones. I didn't get one though, decided to stick with water. 

I ordered the veggie burger with fries and the regular ketchup, plus the creamy slaw. I asked if the slaw had onions because I don't like them and they make me sick. The waitress said she was pretty sure that it didn't but she'd check. Our food came out very quickly. The first thing I noticed was all the onions in the slaw. The second was that the veggie burger patty looked very different from any I've seen. The waitress told us it had beans, nuts, veggies... but it was pretty plain looking, no veggies apparent. I scraped the slaw off the burger and took a bite. The patty was mushy, room temp, and tasted like smashed beans with no seasoning and not even grilled. I tried the fries. They were good. The ketchup was ok - but from the bottle would've been fine. If you like a lot of sauce, this can get pricey. My sister and I each took another bite and just looked at each other. Gross. It was not at all good. In fact, it was pretty inedible. The waitress came by and we told her that we really didn't care for it, that it didn't taste like anything but mashed pinto beans and wasn't warm. She said she'd get the manager. We waited and waited and waited. And waited. No manager. Finally, our waitress came back and said they were taking the burgers off our bill. We were a little disappointed that the manager didn't come around. We really wanted to give our feedback about the burger and give advice on how to improve, as we want them to do well but vegetarians would NOT like this burger at all. 

I had some ice cream because I was pretty starving still, and it was decent. The mint tasted good but the chocolate chunks were huge and overwhelmed it. And the cookie dough was creamy and good but there wasn't very much cookie dough in it.

We walked out feeling disappointed. I hope that the owner/chef see this and take that veggie burger off the menu. It really brought the menu down. Rework it, try some other places, and give it some seasoning, veggies and cook it and I might try it again.",2011-10-29 20:53:34
270,82727,Zy7dVpC262bzU4ZLX3SiAQ,Uc-niTowLSSkqTBko-b0UA,M0r9lUn2gLFYgIwIfG8-bQ,4,0,0,0,"I've been to Bailey's Range twice, both times I was in town for the Transworld convention and both times I had a great meal.  They have a wide variety of burgers to choose from and a delicious variety of ice creams.  I had the salted caramel shake with caramel sauce.  It was amazing.  I am also a huge fan of the pickles.  Crunchy, with dill and just the right amount of heat.  We ask for a small plate just of the pickles they are that good.",2016-03-21 14:51:56
271,83437,6Ukv-WqCqcUWk-hgPDKduA,lOkgPmAqf7H8u7W5b9kwxQ,M0r9lUn2gLFYgIwIfG8-bQ,5,0,0,0,"Amazing atmosphere and food to boot.

I was turned on to the idea of grass fed beef at roughly the same time this place opened.  And I was not disappointed.  The prices can be a bit much for some.  But I feel its truly worth it.  Either the American with the fried mac n cheese party on it or the Dave's bbq burger with all its Smokey goodness you can't go wrong.  

The sometimes overwhelming soda/pop selection might take you a while to get through if that's your thing.  For others its the beer selection.  

For me its the variety of shakes.  

Take your time relax and enjoy this place is a true gem in St. Louis and one not to be missed.",2013-04-15 05:15:13
272,83845,n4kXQ0IZpLdmvEPiLoJZwQ,qFQdwEe1VelVjyyQseLb4A,M0r9lUn2gLFYgIwIfG8-bQ,5,0,0,0,Love the atmosphere...it's cute and quirky and the food is GREAT.... Had a couple of burgers fries and LOVED them.... Great place to eat if your looking for a great upscale burger.... The other things I saw looked great also....BUT we were traveling there from TEXAS and were happily delighted at how awesome this place was....AND they sell really cute t-shirts.....,2014-11-17 16:31:34
273,84447,8W264mD3tzvbTMO31f01TA,cwoq1s6XccgHLkEQfKCACQ,M0r9lUn2gLFYgIwIfG8-bQ,4,1,0,1,"This is a great place for anyone who finds themselves looking for a quality meal after 10 PM on a weeknight. My husband and I have been several times and we've found that this is a very accommodating place when it comes to finding seating for medium-to-large sized groups (6+ people). 

The Pros:
-The restaurant provides a wide variety of burger options that can be easily customized for those with special dietary needs (Consider the 6 available patty options).
-Ingredients are of great quality on their own, but the various condiments and mayos are to die for. Rooster mayo and sriracha catsup are always crowd favorites.
-The weekly burger battle ensures that there is always something new to try.
-The atmosphere somehow creates a location that is hip enough for 20-somethings wanting a night out while seamlessly also catering to multi-generational families. 
-As a fan of crafted cocktails and boozy milkshakes, I always find something that feels like a real treat.

The Cons:
-Noise can be a little bit bothersome when very busy given the restaurant's rather open floor plan. However, the noise does make it easier for people with little ones to enjoy a night out without worrying about any fusses causing a distraction.
-Small groups may be relegated to a community table to avoid waiting. This is not necessarily a bad thing since it speeds up seating, but can make conversation somewhat strained due to spillover from neighboring groups.",2015-05-02 00:17:09
274,84546,xv7cHPN_HG2nTPcu7l3n-g,1XG0gHxfFCqwczDLHnkhhw,M0r9lUn2gLFYgIwIfG8-bQ,4,0,0,0,Came here after a cardinals win. It was only a 10 min walk from the stadium. I absolutely love the interior design of this place. It's very unique. The staff was super friendly and hospitable. I ate the wings as an appetizer and I had the American Burger with large fries. Next time I come back I'll have to try a shake for sure!,2016-09-10 16:48:30
275,84780,iYit4dRfM4v7JLf-E5rXRA,gQ5hHPbWHLuUbk7zT_tOUQ,M0r9lUn2gLFYgIwIfG8-bQ,4,0,0,1,Really enjoyed the smoke bomb burger! And  the best treat of the night was the Horchata (Rum Chata alcoholic) Milkshake. I highly recommend it!,2014-04-04 03:27:23
276,84932,zK-sIYEGu8lbYPTZOyAjKw,IXVyHGtqDGsHkB4G_V8uVg,M0r9lUn2gLFYgIwIfG8-bQ,4,0,0,1,"As we walked in, each table decorated with beautiful daisies in a vase, candles lighted and greeted with a wecolme friendly smile from the hostess. The atmosphere makes you feel like home. All of the different old farm windows frames hanging from the ceiling makes this place very unique.  Dessert: Bailey's chocolate brownie-out of this world with a warm crisp brownie with carmel drizzle and your choice of fresh homemade ice cream. My main dish consist of loaded fries and Green Chile chicken burger. This burger was full of flavor and kernels of corn puts your taste buds on a roller coaster ride. Loaded fries with pull pork, bbq sauce, jalapenos,  cheese & french fries of course. Full of flavor!

My husband and I will be back soon. Definitely,  a must stop if you are ever in the downtown St. Louis area!",2014-12-02 05:19:32
277,85148,zsdqPy1fM_BxcSSoxIosfg,rW7r_iH3qBxh2b79bAmnGw,M0r9lUn2gLFYgIwIfG8-bQ,2,1,0,2,"Before trying this restaurant , everything in me wanted to give this restaurant 4 or 5 stars based on the pictures & reviews . . . Sadly , I can not do that . Our hostess was unkind but I can get over that . As for the food , I thought the veggie burger sounded fantastic and even thought it tasted pretty good until the last few bites . Started feeling sick right away . Also ordered the onion rings as an appetizer , they left little to be desired . Very bland tasting . :-(  If I were to go back , I would give the milkshakes a try and thats it .",2014-08-30 22:33:19
278,85598,aNeDGZY_JmaC1FsnWpqv6g,TyyaOvLWPgJE4plei1slog,M0r9lUn2gLFYgIwIfG8-bQ,2,0,0,0,"This place gave me high expectations and it really did not live up. The atmosphere was relaxing at the bar where my wife and I ate our dinner. The selections of burgers was outstanding, and I really like how they have a contest every week with different burgers. A face-off where the most ordered burger moves on to the next week where a new challenger awaits. The sides were very good and the beer list gets a thumbs up from me too. The problems was the actual burger. I am not even sure if it still on the menu, but I just didn't 'get' it. It left me desiring more. Maybe I made the wrong choice, which might be easy to do since there are so many options. I'll try this place again and see how I feel about it. But after one visit I wasn't thinking about the next time I would be back, I was thinking about a different burger place to try.",2017-09-21 21:45:07
279,85844,4YuSpb5EFozm1zLgryKoDw,X2v4_4bgbpUKGbeqMSiyLg,M0r9lUn2gLFYgIwIfG8-bQ,5,0,0,0,Came here after friends recommended this place and it was fantastic!! The service is wicked fast. So so so fast. We had sirloin burger and fries and they were amazing. Must try them!!!!,2015-06-23 02:33:46
280,86026,sVNf86dxzKKlCOWvPoC04A,xdsXc8vgkMM2iaW3tyZIDA,M0r9lUn2gLFYgIwIfG8-bQ,4,0,0,0,The buffalo burger was good. The cheese fries were a good serving size even in a small. Really liked the boozy horchata drink.,2015-05-28 04:45:09
281,86402,giW85ug7qQJOorLRpyHGkw,u2oJ1LYgTxHTF3pfJwWnMQ,M0r9lUn2gLFYgIwIfG8-bQ,3,0,0,0,"This place is pretty good, but honestly, I'm not dying to go back. I don't love hamburgers though so perhaps this is an unfair critique. It was fun to try their ketchup varieties, but other than that... I'm not sure what all the hype is about.",2015-02-04 00:17:10
282,86514,vLpAeDEWI15UGK-rqXTgag,IFEW3Fw5-vnH8FCo8lQS8g,M0r9lUn2gLFYgIwIfG8-bQ,3,0,0,0,"Good burgers. Not a huge fan of the layout (upstairs can get cramped). I have other burger places I prefer, so I may not go back often, though I would be far from complaining if this was the only burger option in town.",2016-03-21 22:40:25
283,86697,5xaJf4R26ofixELLsV8QVg,NJUnFyPaSyqc-Q5u6mu21g,M0r9lUn2gLFYgIwIfG8-bQ,4,0,0,0,"Ate there with my family in the summer 2014. Excellent food, kid friendly, good location.",2014-12-09 16:08:13
284,86736,mFj0De6RuZzWZwxjkMRriw,2qiznGYqU4R2ekFtRO2pbw,M0r9lUn2gLFYgIwIfG8-bQ,4,0,0,0,"First off, great burgers! I had the American which comes with fried mac n cheese and bacon... That's all I need to say on that. Not 5 stars because the burgers don't come with fries and for $11 I feel it should. Great beer menu, they have only local breweries which probably makes it hard for an outsider to choose one but if your familiar with some STL breweries you'll fit in just fine. Just a little walk from Busch Stadium. Overall great service and great food. You won't be disappointed!",2016-07-16 19:50:32
285,86999,e8n25_uICV4K3RPdQo5Pbw,CVcgzdIFl3rD2fzugvAxXw,M0r9lUn2gLFYgIwIfG8-bQ,2,0,0,0,"I was really excited to try this restaurant. I heard they made everything from scratch including buns and condiments. But after trying to seemed like a hip restaurant to be at, but burgers were very bland. I've had better burgers elsewhere. It very popular and we waited a long time to eat but wasn't worth it in the end.",2016-05-21 01:52:53
286,87327,H4yAljROvkCHyWu3827MrQ,N_TIG9cBT1CoWr3_b7ptkg,M0r9lUn2gLFYgIwIfG8-bQ,1,2,5,2,"The burger was pretty good (i.e. average) but I still can't get over the absolutely pretentious lack of bottled ketchup. 

The reason the Heinz company is full of millionaires is because they simply do it better, and there's no shame in that. Your ketchup is too sweet.... And do you have any idea how hard it is to eat a burger, let alone fries, without actual ketchup??? It's basically impossible.

It pretty much ruined the meal for me, making every single bite less enjoyable than it could have been. It was like *bite* ""sigh"" *bite* ""sigh"" over and over.

I'll pass on this place. Ketchup enjoyers, bring your own packets if you must go. Sitting through a meal here is painful at best without it.",2015-12-08 19:03:58
287,87375,2I3-ZdjdMKRyGO3P1YdEBQ,lLpsrnzTvbpBEw7BQRE_Bw,M0r9lUn2gLFYgIwIfG8-bQ,3,0,0,0,2nd time at this restaurant and don't know if it was just an off day but it wasn't nearly as good as the first time. Burgers were over cooked and dry and one order was the wrong burger. They did quickly remake the wrong burger and didn't charge us for it. Service was very good and so were the Brussels sprouts. It was rather warm and smoky sitting on the 2nd floor.  Won't rule out going back but it probably won't be for awhile. Many other good restaurants in the area to choose from.,2018-08-26 23:51:08
288,89328,vRO76378gJ1IsQAGzqR5IA,FrMFsn1WvHmA_mmGLsi-tw,M0r9lUn2gLFYgIwIfG8-bQ,2,0,0,0,"My friend and I both ordered a burger and a shake. The food was decent, but portions were small. Apparently, we also ordered food poisoning to go. That was an extremely fun experience.",2016-04-01 23:56:59
289,89407,SKtpnfV36aXCOJwt64GyzA,yFZZHQmpPdLL6PvTl8EYzQ,M0r9lUn2gLFYgIwIfG8-bQ,4,0,0,0,"I went here with a group of about 12 friends and I was very surprised at how quick the service was. The burgers were pretty good, nothing spectacular but I left satisfied. Also the fried pickles were pretty good, just a bit more breading than I prefer. Overall I enjoyed my experience!",2018-03-21 06:09:43
290,89961,qb8Lw-hViYeGFJpFizv14Q,ITi3IsmT7cFSySZB6wPBXg,M0r9lUn2gLFYgIwIfG8-bQ,3,0,0,0,"My significant other and I were so excited to try this place out, but I feel like we got let down. I had just read an article on FaceBook   naming Bailey's Range the number 1 burger joint in Saint Louis to try.
The burgers were a little more exotic for our taste. We got a basic burger, it was good and juicy but I've had better burgers.
They do serve alcohol and dessert. I wouldn't necessarily have to go back. 
I did like how the place was set up with the long table, seating at the bar and seating on a second level.",2015-01-08 03:48:31
291,89993,vHZ2ypTia_S7PcLsfjcPRw,ZPX-i13HTICcDeGt2O6Y-Q,M0r9lUn2gLFYgIwIfG8-bQ,4,0,0,0,"Very cool restaurant/decor. I had Dave's burger and it was tasty. The loaded fries with pork shoulder were good. Lots of beers on tap and although we weren't in the mood for ice cream, the flavors offered were enticing.",2013-10-05 17:48:07
292,90233,R2kBoXIVljE9sjW8WBmwTg,fD6P5M2WyfEdpRkjhE5wEQ,M0r9lUn2gLFYgIwIfG8-bQ,5,1,0,0,"Wonderful staff and delicious burgers that fit every craving. A little pricey but you'll know where the extra money goes. Spectacular drink specials from boozey teas, lemonade, and even shakes. Eat local and give it a try!",2014-12-04 20:24:11
293,90360,nJh5JJt47kE8MD3O_uWm5g,fJjHspT7YW2P1Z9jYNsuOw,M0r9lUn2gLFYgIwIfG8-bQ,2,0,0,0,"Should be 2.5 stars. The menu sounds amazing, but this places is hot as ballz and I don't mean in a cool way. You will sweat your ass off upstairs! The food was decent, but too many flavors made the taste overwhelming. Fries are good, but you will pay 2 bucks for each small jar of ketchup. So pay attention. I've eaten gluten free for 3 1/2 years and these were prob the worst buns. Super dry! Interesting experience with hipster vibe, but I'll prob never come back.",2015-07-18 01:02:44
294,90385,jf1wKbeOx4_JCBoH_9_n7Q,jSWVp-pojOUrVV73zNV2yw,M0r9lUn2gLFYgIwIfG8-bQ,3,0,0,0,"One cold wintry Tuesday, the Mrs. and I dined in at Baileys' Range. The second floor dining and the main floor bar area were full with others after the similar craving or interest in a big juicy grass fed hunk of meat.

Baileys' Range delivers with a plethora of options. Veggie lovers dont fret, there are options for you too.
We both selected bison with different toppings on a gluten free bun. Could've done without the gluten free bun as it was more the consistency of a biscuit and overpowered the flavors we were desiring. I had the Bison au Poivre and she had the PB&J, added bacon. We think the kitchen switched our meat. I ordered MED and she ordered MR, mine was MR and hers was MED. Toppings were delicious! We shared a side of fries with two creative ketchups: chipotle - nutty smokey and sweet, and the siracha - smokey spicy and robust. 

All washed down with a bottle of a California pinot noir, small winery...Vinum Cellars, 2010. Palatable and jammy at an affordable $ 28. 

In conclusion, a solid option for downtown burger hunters. The choices are unique and plentiful. If you dont wanna spend ten bucks for good meat go elsewhere. If you want quality product and don't mind paying a premium, put Baileys' on the list.",2014-03-05 02:32:33
295,91031,rJJcs3XP7gpv8S6rW4XhsQ,Ju0-sh_Ebcd8Ufm9rhAx0Q,M0r9lUn2gLFYgIwIfG8-bQ,1,6,3,0,"This place was a huge disappointment and probably the most overpriced, overhyped burger and shake place I have ever been to. The Ozark burger was mediocre in flavor and very small for $10. Before eating the bland burger I probably should have taken the salt and pepper shaker and seasoned the burger since apparently the cooks don't do it. As other reviews have said the shakes are also a tiny joke. A large triple chocolate with banana shake should not equal a regular glass full of soup-like chocolate milk with a entire banana and some chocolate chips on the bottom. The fries are the only things worth their money and the cheese sauce and chipotle mayo I got were both very tasty.

Oh and if you're going to have a long table, sitting me staring at the restroom, please train your Bieber waitress to wash her hands after coming out of the restroom.",2015-02-17 02:00:34
